event_id,timestamp_et,session_date_et,session_time_et,level,zone_low,zone_high,approach,previous_close,touch_open,touch_high,touch_low,touch_close,touch_close_response_points,full_5m_window,favorable_5m_points,adverse_5m_points,close_move_5m_points,full_15m_window,favorable_15m_points,adverse_15m_points,close_move_15m_points,full_30m_window,favorable_30m_points,adverse_30m_points,close_move_30m_points,dominant_30m_reaction,heavy_10pt_30m_reaction,full_60m_window,favorable_60m_points,adverse_60m_points,close_move_60m_points
333,2026-05-04 15:40:00,2026-05-04,15:40:00,7200,7198,7202,from_above,7202.55,7202.52,7202.99,7199.92,7200.95,0.95,true,4.14,0.89,4,true,4.14,3.78,1.4,false,4.14,3.78,,,,false,4.14,3.78,
334,2026-05-05 09:35:00,2026-05-05,09:35:00,7250,7248,7252,from_below,7246.23,7246.36,7249.51,7242.44,7245.73,4.27,true,7.92,0,4.91,true,7.92,2.04,2.88,true,7.92,4.96,-4.96,true,false,true,8.22,9.54,-0.37
335,2026-05-05 10:35:00,2026-05-05,10:35:00,7250,7248,7252,from_above,7253.85,7253.69,7254.8,7249.15,7250.37,0.37,true,4.74,0.47,0.62,true,4.74,1.81,2.84,true,9.53,1.81,7.04,true,false,true,9.92,1.81,3.53
336,2026-05-06 09:30:00,2026-05-06,09:30:00,7300,7298,7302,from_below,7259.21,7294.14,7315.7,7294.14,7315.19,-15.19,true,0,19.35,-14.94,true,0,19.41,-14.3,true,0,23.5,-17.19,false,false,true,0,33.73,-33.35
337,2026-05-06 11:00:00,2026-05-06,11:00:00,7350,7348,7352,from_below,7344.97,7344.89,7348,7344.32,7346.51,3.49,true,8.49,0,8.38,true,12.88,0,4.67,true,12.88,0,5.59,true,true,true,16.58,0,8.34
338,2026-05-06 14:05:00,2026-05-06,14:05:00,7350,7348,7352,from_below,7345.17,7345.2,7348.47,7345.2,7348.2,1.8,true,3.73,0,1.83,true,3.73,4.92,-4.13,true,3.73,7.56,-5.12,false,false,true,3.73,10.18,-8.7
339,2026-05-06 14:30:00,2026-05-06,14:30:00,7350,7348,7352,from_above,7353.79,7353.84,7355.11,7351.92,7355.11,5.11,true,7.56,0,5.12,true,7.56,0,2.06,true,7.56,0,6.42,true,false,true,13.4,0,9.49
340,2026-05-06 14:45:00,2026-05-06,14:45:00,7350,7348,7352,from_above,7353.75,7353.51,7354.55,7350.54,7352.06,2.06,true,3.95,0,3.81,true,7.28,0,6.42,true,11.56,0,10.94,true,true,true,13.45,0,9.97
341,2026-05-07 12:10:00,2026-05-07,12:10:00,7350,7348,7352,from_above,7356.66,7356.63,7356.63,7348.66,7350.15,0.15,true,0.21,9.67,-8.38,true,7.44,10.17,7.07,true,11.82,10.17,0.88,true,true,true,11.82,10.72,-6.93
342,2026-05-07 12:35:00,2026-05-07,12:35:00,7350,7348,7352,from_above,7359.69,7359.66,7359.8,7350.51,7350.79,0.79,true,4.74,1.5,0.88,true,4.74,6.77,-2.96,true,4.74,10.72,-5.64,false,false,true,4.74,28.34,-12.99
343,2026-05-07 13:05:00,2026-05-07,13:05:00,7350,7348,7352,from_below,7343.56,7343.51,7349.47,7341.33,7344.36,5.64,true,10.27,0,6.93,true,15.6,0,5.44,true,28.34,0,12.99,true,true,true,28.34,0,14.39
344,2026-05-08 12:25:00,2026-05-08,12:25:00,7400,7398,7402,from_below,7396.73,7396.85,7400.09,7396.14,7397.55,2.45,true,4.74,0,3.14,true,9.78,0,9.75,true,9.78,0,8.51,true,false,true,9.78,0.98,0.44
345,2026-05-08 13:05:00,2026-05-08,13:05:00,7400,7398,7402,from_below,7397.04,7396.99,7398.09,7393.94,7396.71,3.29,true,5.79,0,5.37,true,5.79,0.3,0.85,true,5.79,1.01,3.31,true,false,true,7.06,1.5,4.02
346,2026-05-08 13:20:00,2026-05-08,13:20:00,7400,7398,7402,from_below,7397.6,7397.44,7400.3,7396.46,7399.15,0.85,true,1.37,0.98,0.44,true,3.43,1.01,3.31,true,7.06,1.01,3.73,true,false,true,7.06,1.5,-0.08
347,2026-05-08 13:45:00,2026-05-08,13:45:00,7400,7398,7402,from_below,7395.13,7395.16,7398.03,7394.55,7395.38,4.62,true,7.06,0,3.73,true,7.06,1.5,2.02,true,7.06,1.5,-0.12,true,false,true,8.86,1.5,8.31
348,2026-05-08 14:00:00,2026-05-08,14:00:00,7400,7398,7402,from_below,7394.3,7394.18,7401.5,7393.95,7397.98,2.02,true,4.48,0,4.02,true,4.48,1.34,-0.12,true,4.48,1.4,1.31,true,false,true,15.91,1.4,11.07
349,2026-05-08 15:50:00,2026-05-08,15:50:00,7400,7398,7402,from_below,7395.11,7395.08,7398.06,7394.21,7398.06,1.94,true,5.56,0,2.58,false,5.56,0,,false,5.56,0,,,,false,5.56,0,
350,2026-05-11 09:30:00,2026-05-11,09:30:00,7400,7398,7402,indeterminate,7398.92,7388.85,7401.05,7384.2,7401.05,,false,,,,false,,,,false,,,,,,false,,,
351,2026-05-11 10:30:00,2026-05-11,10:30:00,7400,7398,7402,from_above,7405.77,7405.82,7408.67,7397.65,7405.41,5.41,true,9.2,0,7.67,true,12.86,0,12.68,true,21.11,0,17.5,true,true,true,23.59,0,21.47
352,2026-05-12 11:15:00,2026-05-12,11:15:00,7350,7348,7352,from_above,7352.84,7352.69,7353,7346.69,7350.2,0.2,true,0.85,9.92,-9.01,true,0.85,11.46,-0.03,true,8.05,11.46,4.14,false,false,true,8.05,11.46,0.66
353,2026-05-12 11:30:00,2026-05-12,11:30:00,7350,7348,7352,from_below,7343.48,7343.51,7350.85,7342.12,7349.97,0.03,true,4.11,3.97,-1.86,true,4.11,8.05,-4.14,true,8.36,8.05,-2.67,true,false,true,8.36,8.05,3.77
354,2026-05-12 11:50:00,2026-05-12,11:50:00,7350,7348,7352,from_above,7354.14,7354.12,7355.52,7351,7352.49,2.49,true,2.82,5.86,-4.27,true,3.93,8.36,-1.62,true,5.37,8.36,-1.06,false,false,true,5.37,11.26,-9.64
355,2026-05-12 13:00:00,2026-05-12,13:00:00,7350,7348,7352,from_below,7341.31,7341.56,7350.22,7340.82,7349.19,0.81,true,1.04,4.41,-0.53,true,1.04,11.4,-11.29,true,1.04,20.64,-19.77,false,false,true,1.04,23.51,-22.61
356,2026-05-12 15:30:00,2026-05-12,15:30:00,7400,7398,7402,from_below,7391.85,7391.75,7401.61,7391.75,7400.08,-0.08,true,2.18,0.32,0.76,true,2.75,3,-1.64,true,2.75,9.57,-0.97,false,false,false,2.75,9.57,
357,2026-05-13 09:30:00,2026-05-13,09:30:00,7400,7398,7402,indeterminate,7400.97,7409.12,7409.12,7393.95,7398.12,,false,,,,false,,,,false,,,,,,false,,,
358,2026-05-13 10:10:00,2026-05-13,10:10:00,7400,7398,7402,from_below,7393.23,7393.26,7398.12,7390.65,7397.35,2.65,true,7.23,0,6.6,true,7.23,9.17,-4.38,true,7.23,9.17,-4.96,false,false,true,7.23,15.53,-10.51
359,2026-05-13 10:35:00,2026-05-13,10:35:00,7400,7398,7402,from_above,7407.91,7408.21,7408.79,7398.61,7400.67,0.67,true,7,0.9,4.96,true,11.36,0.9,10.58,true,15.53,0.9,12.39,true,true,true,19.76,0.9,19.02
360,2026-05-13 13:05:00,2026-05-13,13:05:00,7450,7448,7452,from_below,7445.74,7445.66,7450.68,7445.66,7449.02,0.98,true,2.52,0.94,0.94,true,4.92,0.94,4.86,true,6.9,0.94,5.03,true,false,true,7.98,0.94,0.09
361,2026-05-13 13:45:00,2026-05-13,13:45:00,7450,7448,7452,from_below,7447.55,7447.63,7448.72,7446.58,7446.75,3.25,true,3.49,0,3.49,true,7.98,0,1.18,true,7.98,9.29,-7.55,false,false,true,7.98,10.04,-1.58
362,2026-05-13 14:00:00,2026-05-13,14:00:00,7450,7448,7452,from_below,7442.12,7442.27,7449.22,7442.02,7448.82,1.18,true,2.07,0.62,0.09,true,2.07,9.29,-7.55,true,2.07,10.04,-4.41,false,false,true,3.16,10.04,-1.96
363,2026-05-13 14:35:00,2026-05-13,14:35:00,7450,7448,7452,from_above,7454.41,7454.56,7454.56,7449.46,7451.8,1.8,true,3.61,0.47,-0.47,true,3.85,0.47,2.98,true,4.73,3.16,4.6,true,false,true,8.21,3.16,5
364,2026-05-13 15:20:00,2026-05-13,15:20:00,7450,7448,7452,from_above,7457.41,7457.32,7458.07,7451.87,7452.19,2.19,true,6.21,0,6.21,true,6.56,0,5,true,7.11,6,-4.42,true,false,false,7.11,6.33,
365,2026-05-13 15:35:00,2026-05-13,15:35:00,7450,7448,7452,from_above,7453.12,7453.33,7455.57,7451.36,7455,5,true,6.01,0,5.86,true,7.11,6,-4.42,false,7.11,6.33,,,,false,7.11,6.33,
366,2026-05-13 15:50:00,2026-05-13,15:50:00,7450,7448,7452,from_above,7455.07,7454.95,7454.95,7444,7445.58,-4.42,true,0,6.33,-5.13,false,0,6.33,,false,0,6.33,,,,false,0,6.33,
367,2026-05-14 11:00:00,2026-05-14,11:00:00,7500,7498,7502,from_below,7493.83,7494.03,7500.14,7492.35,7497.81,2.19,true,2.98,0.62,0.17,true,2.98,7.25,-6.4,true,2.98,10.29,-8.21,false,false,true,2.98,16.5,-15.79
368,2026-05-14 12:25:00,2026-05-14,12:25:00,7500,7498,7502,from_above,7508.79,7508.57,7509.18,7500.29,7501.84,1.84,true,4.14,3.89,-2.01,true,5.31,3.89,0.74,true,5.31,6.91,-0.52,false,false,true,5.31,15.65,-9.45
369,2026-05-14 13:35:00,2026-05-14,13:35:00,7500,7498,7502,from_below,7492.28,7492.29,7499.35,7492.11,7498.74,1.26,true,4.09,0.77,1.2,true,4.09,4.37,-0.82,true,11.98,4.37,5.94,true,true,true,11.98,4.37,1.14
370,2026-05-14 14:10:00,2026-05-14,14:10:00,7500,7498,7502,from_below,7494.06,7494.17,7499.04,7493.2,7499.04,0.96,true,1.09,3.89,-3.63,true,4.64,4.01,3.19,true,4.9,4.01,1.15,true,false,true,4.9,8.06,-5.18
371,2026-05-14 15:25:00,2026-05-14,15:25:00,7500,7498,7502,from_above,7504.99,7505.24,7505.96,7501.73,7501.73,1.73,true,6.48,0,4.53,true,7.96,0,6.23,true,7.96,0.92,1.47,true,false,false,7.96,0.92,
372,2026-05-14 15:50:00,2026-05-14,15:50:00,7500,7498,7502,from_above,7504.52,7504.53,7505.3,7499.44,7502.72,2.72,true,2.72,0.92,1.47,false,2.72,0.92,,false,2.72,0.92,,,,false,2.72,0.92,
373,2026-05-15 09:45:00,2026-05-15,09:45:00,7400,7398,7402,from_above,7405.91,7405.71,7416.34,7397.5,7416.34,16.34,true,27.2,0,24.27,true,29.87,0,14.59,true,42.07,0,39.44,true,true,true,47.25,0,30.57
374,2026-05-15 13:25:00,2026-05-15,13:25:00,7450,7448,7452,from_below,7445.2,7445.09,7449.06,7445.05,7445.69,4.31,true,4.88,0,1.42,true,8.94,0,5.16,true,8.94,0.21,0.09,true,false,true,14.63,4.85,13.13
375,2026-05-15 13:55:00,2026-05-15,13:55:00,7450,7448,7452,from_below,7446.82,7446.97,7450.21,7445.69,7449.91,0.09,true,0.17,1.91,-0.97,true,0.48,4.85,0.01,true,14.63,4.85,13.13,true,true,true,24.87,4.85,14.05
376,2026-05-18 09:35:00,2026-05-18,09:35:00,7400,7398,7402,from_above,7403.08,7404.13,7408.85,7400.93,7406.38,6.38,true,10.84,1.55,-1.08,true,28.88,5.89,27.61,true,34.06,5.89,22.88,true,true,true,34.06,16.69,-1.75
377,2026-05-18 10:30:00,2026-05-18,10:30:00,7400,7398,7402,from_above,7413.84,7413.69,7417.23,7390.47,7392.93,-7.07,true,0,16.69,-1.75,true,6.86,16.69,-6.38,true,9.6,16.69,-8.62,false,false,true,9.6,28.25,-16.08
378,2026-05-18 15:45:00,2026-05-18,15:45:00,7400,7398,7402,from_below,7395.95,7396.06,7403.06,7394.3,7400.98,-0.98,true,2.43,6.03,-3.41,true,3.29,6.03,-3.04,false,3.29,6.03,,,,false,3.29,6.03,
379,2026-05-19 09:45:00,2026-05-19,09:45:00,7350,7348,7352,from_above,7353.77,7353.99,7371.45,7349.5,7364.94,14.94,true,28.81,0,27.15,true,31.64,0,19.01,true,31.64,8.34,-6.95,true,true,true,31.64,16.32,-12.41
380,2026-05-19 10:05:00,2026-05-19,10:05:00,7350,7348,7352,from_above,7369.01,7368.41,7369.64,7346.46,7351.38,1.38,true,6.81,3.74,-2.44,true,6.81,14.95,-5.08,true,6.81,14.95,-1.89,false,false,true,6.81,16.32,0.51
381,2026-05-19 10:25:00,2026-05-19,10:25:00,7350,7348,7352,from_below,7344.92,7345.05,7348.73,7339.28,7341.47,8.53,true,11.52,0,9.77,true,11.52,2.22,4.81,true,16.32,2.22,0.69,true,true,true,16.32,8.1,8.55
382,2026-05-19 10:55:00,2026-05-19,10:55:00,7350,7348,7352,from_below,7337.42,7337.47,7349.47,7336.8,7349.31,0.69,true,3.78,3.88,-2.36,true,5.16,5.47,-3.84,true,14.16,8.1,8.55,true,true,true,14.16,8.1,2.32
383,2026-05-19 11:30:00,2026-05-19,11:30:00,7350,7348,7352,from_below,7341.45,7341.11,7350.84,7339.5,7346.19,3.81,true,6.89,4.01,-2.68,true,6.89,7.26,-6.99,true,6.89,7.9,-4.75,false,false,true,8.25,19.78,-17.65
384,2026-05-19 12:15:00,2026-05-19,12:15:00,7350,7348,7352,from_below,7346.19,7346.23,7356.07,7346.23,7355.28,-5.28,true,0,9.11,-9.05,true,0,19.78,-17.65,true,0,24.94,-23.9,false,false,true,0,43.43,-41.6
385,2026-05-19 15:50:00,2026-05-19,15:50:00,7350,7348,7352,from_above,7355.67,7355.82,7356.63,7345.71,7346.22,-3.78,true,6.54,5.9,4.95,false,6.54,5.9,,false,6.54,5.9,,,,false,6.54,5.9,
386,2026-05-20 10:15:00,2026-05-20,10:15:00,7400,7398,7402,from_below,7370.21,7370.79,7402.18,7370.71,7391.66,8.34,true,13.91,0.04,12.67,true,15.44,8.46,-0.54,true,15.44,8.46,1.4,true,true,true,15.44,35.69,-21.9
387,2026-05-21 09:30:00,2026-05-21,09:30:00,7400,7398,7402,from_above,7432.96,7406.07,7406.07,7394.68,7404.38,4.38,true,4.71,6.93,-4.64,true,4.71,7.97,-7.17,true,24.43,7.97,18.61,true,true,true,24.43,7.98,1.84
388,2026-05-21 10:15:00,2026-05-21,10:15:00,7400,7398,7402,from_above,7411.53,7411.66,7412.53,7399.52,7399.52,-0.48,true,1.33,7.98,-4.17,true,9.45,7.98,1.84,true,9.45,7.98,-1.77,true,false,true,9.93,10.52,7.86
389,2026-05-21 11:05:00,2026-05-21,11:05:00,7400,7398,7402,from_above,7402.37,7402.46,7403.05,7390.28,7393.27,-6.73,true,9.43,10.52,7.03,true,10.94,10.52,6.17,true,10.94,10.52,6.78,true,true,true,17.02,10.52,16.78
390,2026-05-21 11:30:00,2026-05-21,11:30:00,7400,7398,7402,from_above,7405.45,7405.41,7406.99,7396.34,7397.41,-2.59,true,6.83,3.59,6.78,true,14.29,3.59,14.18,true,16.17,3.59,14.93,true,true,true,17.02,3.59,7.87
391,2026-05-21 12:20:00,2026-05-21,12:20:00,7400,7398,7402,from_above,7409.47,7409.43,7410.92,7401.97,7405.92,5.92,true,6.62,0,5.61,true,9.15,0,4.39,true,9.15,1.17,3.69,true,false,true,47.29,1.17,37.06
392,2026-05-21 12:35:00,2026-05-21,12:35:00,7400,7398,7402,from_above,7407.87,7407.63,7409.15,7401.49,7404.39,4.39,true,7.23,0,6.41,true,8.81,1.17,3.69,true,11.18,1.17,8.76,true,true,true,47.29,1.17,45.3
393,2026-05-21 12:45:00,2026-05-21,12:45:00,7400,7398,7402,from_above,7406.41,7406.49,7408.81,7401.09,7402.5,2.5,true,4.8,1.17,3.69,true,11.18,1.17,8.43,true,40.75,1.17,35,true,true,true,55.77,1.17,55.61
394,2026-05-21 13:40:00,2026-05-21,13:40:00,7450,7448,7452,from_below,7445.3,7445.34,7453.48,7445.34,7452.94,-2.94,true,0,5.77,-5.61,true,0,15.96,-4.27,true,3.63,15.96,3.42,false,false,true,5.8,15.96,-2.7
395,2026-05-21 14:00:00,2026-05-21,14:00:00,7450,7448,7452,from_above,7454.27,7454.17,7458.63,7447.34,7447.8,-2.2,true,4.22,3.61,2.49,true,4.22,5.8,-0.07,true,4.22,5.8,0.29,false,false,true,4.22,29.96,-13.83
396,2026-05-21 15:55:00,2026-05-21,15:55:00,7450,7448,7452,from_below,7440.89,7440.81,7448.86,7437.82,7444.86,5.14,true,5.14,0,4.27,false,5.14,0,,false,5.14,0,,,,false,5.14,0,
397,2026-05-22 09:40:00,2026-05-22,09:40:00,7500,7498,7502,from_below,7496.03,7496.37,7499.46,7489.03,7491.99,8.01,true,10.83,0,8.01,true,14.8,0,6.73,true,28.18,0,26,true,true,true,36.71,0,18.25
398,2026-05-22 13:25:00,2026-05-22,13:25:00,7500,7498,7502,from_below,7490.8,7491.41,7505.27,7490.87,7505.21,-5.21,true,3.31,6.32,3,true,4.17,6.32,2.29,true,10.53,6.32,9.18,true,true,true,12.77,6.32,9.27
399,2026-05-26 11:55:00,2026-05-26,11:55:00,7500,7498,7502,from_above,7503.7,7503.5,7507.22,7501.1,7506.41,6.41,true,12.42,0,10,true,12.42,0,6.12,true,15.46,0,15.29,true,true,true,17.57,0,7.55
400,2026-05-27 11:45:00,2026-05-27,11:45:00,7500,7498,7502,from_above,7503.7,7503.7,7507.52,7500.86,7503.55,3.55,true,9.53,0,7.38,true,10.05,0,4.95,true,15.21,0,11.18,true,true,true,22.95,0,22.84
401,2026-05-27 13:05:00,2026-05-27,13:05:00,7500,7498,7502,from_above,7512.65,7512.6,7513.68,7499.72,7499.8,-0.2,true,5.38,0.2,5.25,true,11.5,0.2,11.24,true,16.33,0.2,13.7,true,true,true,17.45,0.2,15.5
402,2026-05-28 10:10:00,2026-05-28,10:10:00,7550,7548,7552,from_below,7523.61,7523.51,7554.73,7518.19,7547.97,2.03,true,10.53,1.65,2.81,true,13.73,1.65,5.69,true,15.4,1.65,7.95,true,true,true,15.4,6.52,-0.7
403,2026-05-28 11:00:00,2026-05-28,11:00:00,7550,7548,7552,from_below,7545.65,7545.71,7554.78,7544.84,7554.43,-4.43,true,0,6.52,-2.97,true,1.05,6.52,-1.86,true,1.05,8.64,-7.74,false,false,true,1.05,10.19,-6.47
404,2026-05-29 10:00:00,2026-05-29,10:00:00,7600,7598,7602,from_below,7596.38,7597.62,7599.38,7593.74,7595.24,4.76,true,9.8,0,9.35,true,17.66,0,14.68,true,25,0,12.87,true,true,true,36.45,0,19.24
405,2026-06-01 13:25:00,2026-06-01,13:25:00,7600,7598,7602,from_below,7593.25,7593.26,7600.36,7591.99,7600.36,-0.36,true,4.46,3.44,2.91,true,4.46,17.66,-11.49,true,4.46,17.66,-12.89,false,false,true,4.46,17.66,-15.69
406,2026-06-01 15:50:00,2026-06-01,15:50:00,7600,7598,7602,from_above,7602.73,7602.79,7602.79,7598.14,7598.75,-1.25,true,0.84,2.56,-0.7,false,0.84,2.56,,false,0.84,2.56,,,,false,0.84,2.56,
407,2026-06-02 10:10:00,2026-06-02,10:10:00,7600,7598,7602,from_below,7596.87,7596.64,7601.21,7595.73,7599.14,0.86,true,3.15,0.96,-0.21,true,7.44,2.24,5.44,true,7.44,6.56,-5.94,true,false,true,7.44,19.07,-16.72
408,2026-06-03 09:30:00,2026-06-03,09:30:00,7600,7598,7602,from_above,7609.77,7598.74,7605.35,7597.64,7598.94,-1.06,true,0,8.88,-6.09,true,0,36.81,-34,true,0,37.55,-19.28,false,false,true,0,37.55,-17.86
409,2026-06-03 12:40:00,2026-06-03,12:40:00,7550,7548,7552,from_above,7554.97,7554.97,7556.1,7551.22,7555.99,5.99,true,11.8,0,11.63,true,17.23,0,17.09,true,17.23,0,8.28,true,true,true,20.06,0,18.5
410,2026-06-04 09:35:00,2026-06-04,09:35:00,7550,7548,7552,from_below,7543.43,7542.74,7549.29,7538.9,7543.84,6.16,true,16.32,0,15.51,true,19.85,0,7.3,true,19.85,1.24,8.45,true,true,true,19.85,7.73,-1.56
411,2026-06-04 09:55:00,2026-06-04,09:55:00,7550,7548,7552,from_below,7542.7,7542.49,7551.24,7540.71,7545.64,4.36,true,9.67,0,9.56,true,13.77,1.44,1.42,true,13.77,7.73,-4.48,true,true,true,13.77,7.73,-6.72
412,2026-06-04 10:10:00,2026-06-04,10:10:00,7550,7548,7552,from_below,7541.55,7541.3,7551.44,7541.08,7548.58,1.42,true,3.23,1.44,2.62,true,4.56,7.73,-4.48,true,4.56,7.73,-3.02,false,false,true,4.56,21.25,-20.77
413,2026-06-04 10:30:00,2026-06-04,10:30:00,7550,7548,7552,from_above,7554.48,7554.45,7555.93,7550.5,7554.43,4.43,true,4.55,0,1.56,true,7.38,1.3,1.57,true,11.62,1.3,9.9,true,true,true,24.71,1.3,21.12
414,2026-06-04 15:30:00,2026-06-04,15:30:00,7600,7598,7602,from_below,7597.77,7597.91,7598.19,7595.86,7596.32,3.68,true,4.73,0,3.37,true,8.98,0,6.73,true,15.68,0,15.68,true,true,false,15.68,0,
415,2026-06-05 09:55:00,2026-06-05,09:55:00,7500,7498,7502,from_above,7512.29,7512.32,7513.67,7498.82,7498.82,-1.18,true,8.99,5.22,1.81,true,15.16,5.22,13.8,true,22.92,5.22,5.17,true,true,true,22.92,5.22,12.14
416,2026-06-05 11:05:00,2026-06-05,11:05:00,7500,7498,7502,from_above,7508.44,7508.56,7509.1,7500.99,7503.14,3.14,true,5.07,3.66,-3.54,true,5.07,11.21,-8.66,true,5.07,19.8,-18.88,false,false,true,5.07,36.79,-35.4
417,2026-06-05 12:30:00,2026-06-05,12:30:00,7450,7448,7452,from_above,7460.04,7460.24,7461.12,7451.16,7454.95,4.95,true,7.7,0,4.29,true,7.7,12.73,-2.59,true,8.66,12.73,0.77,false,false,true,8.66,12.73,4.62
418,2026-06-05 12:50:00,2026-06-05,12:50:00,7450,7448,7452,from_below,7447.41,7447.65,7458.66,7445.31,7458.32,-8.32,true,0,8.32,-8.02,true,4.07,8.32,3.2,true,9.41,8.32,-3.06,true,false,true,9.41,15.54,-3.84
419,2026-06-05 13:00:00,2026-06-05,13:00:00,7450,7448,7452,from_above,7458.02,7458,7458,7445.99,7450.77,0.77,true,1.1,4.07,-3.2,true,1.1,9.23,-4.83,true,5.01,9.41,4.62,false,false,true,15.54,9.41,-3.04
420,2026-06-05 13:20:00,2026-06-05,13:20:00,7450,7448,7452,from_below,7445.17,7445.07,7453.59,7440.59,7453.06,-3.06,true,3.32,3.3,-2.63,true,3.32,12.4,-12.01,true,3.32,15.54,-3.84,false,false,true,24.27,15.54,21.78
421,2026-06-05 13:40:00,2026-06-05,13:40:00,7450,7448,7452,from_above,7462.01,7462.17,7465.54,7449.56,7450.42,0.42,true,5.71,0.15,2.04,true,9.64,0.15,9.21,true,10.42,15.98,-15.48,false,true,true,10.42,39.76,-36.25
422,2026-06-05 14:00:00,2026-06-05,14:00:00,7450,7448,7452,from_above,7459.21,7459.28,7460.42,7446.91,7446.96,-3.04,true,0,5.87,-4.73,true,0,24.27,-23.62,true,0,32.96,-30.82,false,false,true,0,52.84,-46.35
423,2026-06-05 14:45:00,2026-06-05,14:45:00,7400,7398,7402,from_above,7413.75,7413.55,7413.55,7398.8,7408.89,8.89,true,10.89,1.47,2.82,true,13.75,2.84,3.65,true,13.75,31.37,-24.23,false,true,true,13.75,31.37,0.62
424,2026-06-05 15:35:00,2026-06-05,15:35:00,7400,7398,7402,from_below,7391.22,7391.53,7400.43,7390.5,7399.65,0.35,true,16.99,0,9.12,true,16.99,10.17,-4.01,false,16.99,10.17,,,,false,16.99,10.17,
425,2026-06-08 09:30:00,2026-06-08,09:30:00,7450,7448,7452,from_below,7383.73,7442.39,7458.57,7434.21,7434.21,15.79,true,20.19,0,19.84,true,21.55,0,9.84,true,29.8,0.86,24,true,true,true,29.8,0.86,7.4
426,2026-06-08 09:45:00,2026-06-08,09:45:00,7450,7448,7452,from_below,7439.57,7440.78,7448.89,7435.36,7440.16,9.84,true,16.91,0.86,4.98,true,29.8,0.86,24,true,29.8,0.86,21.25,true,true,true,29.8,5.65,-0.35
427,2026-06-08 10:35:00,2026-06-08,10:35:00,7450,7448,7452,from_below,7442.6,7442.51,7449.81,7440.89,7446.19,3.81,true,15.76,0,10.49,true,15.76,7.06,-5.2,true,15.76,16.81,-14.62,false,true,true,17.18,16.81,1.04
428,2026-06-08 11:25:00,2026-06-08,11:25:00,7450,7448,7452,from_above,7463.34,7463.27,7463.27,7445.54,7446.16,-3.84,true,0,17.18,-14.06,true,2.13,17.18,-0.29,true,6.67,17.18,-9.54,false,false,true,6.67,17.18,-14.44
429,2026-06-08 11:35:00,2026-06-08,11:35:00,7450,7448,7452,from_below,7435.94,7435.76,7449.29,7433.73,7448.96,1.04,true,3.82,2.13,0.29,true,3.82,6.67,0.98,true,14,6.67,9.64,true,true,true,20.7,6.67,18.33
430,2026-06-08 12:15:00,2026-06-08,12:15:00,7450,7448,7452,from_below,7444.01,7444.16,7450.73,7443.93,7450.37,-0.37,true,7.41,3.18,6.27,true,16.76,3.18,16.76,true,20.7,3.18,11.36,true,true,true,34.93,3.18,32.65
431,2026-06-08 15:20:00,2026-06-08,15:20:00,7400,7398,7402,from_above,7404.89,7405.37,7409.61,7397.8,7398.2,-1.8,true,4.84,4.87,4.2,true,14.26,4.87,7.04,true,14.26,4.87,4.41,true,true,false,14.26,4.87,
432,2026-06-08 15:50:00,2026-06-08,15:50:00,7400,7398,7402,from_above,7405.65,7405.58,7411.85,7401.11,7404.41,4.41,true,7.71,0,5.8,false,7.71,0,,false,7.71,0,,,,false,7.71,0,
433,2026-06-09 09:30:00,2026-06-09,09:30:00,7450,7448,7452,from_below,7405.72,7446.48,7453.86,7442.82,7450.56,-0.56,true,0.76,13.1,-7.55,true,0.76,33.15,-31.18,true,0.76,33.15,-4.45,false,false,true,42.33,33.15,24.48
434,2026-06-09 10:00:00,2026-06-09,10:00:00,7450,7448,7452,from_above,7457.19,7457.35,7462.73,7451.93,7454.45,4.45,true,9.78,0,3.68,true,9.78,42.33,-36.31,true,9.78,42.33,-24.48,false,false,true,9.78,89.9,-67.28
435,2026-06-09 10:10:00,2026-06-09,10:10:00,7450,7448,7452,from_above,7453.68,7453.56,7453.56,7428.41,7429.21,-20.79,true,0,42.33,-36.31,true,0,42.33,-25.28,true,0,52.84,-50.95,false,false,true,0,89.9,-61.94
436,2026-06-09 10:40:00,2026-06-09,10:40:00,7400,7398,7402,from_above,7421.98,7422.19,7425.09,7397.16,7399.05,-0.95,true,1.39,36.75,-35.85,true,1.39,39.9,-9.72,true,1.39,39.9,-11.94,false,false,true,1.39,82.46,-70.1
437,2026-06-09 11:25:00,2026-06-09,11:25:00,7350,7348,7352,from_above,7353.52,7353.36,7353.36,7319.99,7321.47,-28.53,true,0,32.46,-26.23,true,0,32.46,-20.1,true,0,48.12,-47.23,false,false,true,0,84.94,-64.52
438,2026-06-09 11:55:00,2026-06-09,11:55:00,7300,7298,7302,from_above,7323.49,7323.45,7324.24,7301.88,7302.77,2.77,true,16.49,0,7.63,true,16.49,10.81,-4.17,true,16.49,34.94,-14.52,false,true,true,16.49,62.15,-22.53
439,2026-06-09 12:35:00,2026-06-09,12:35:00,7250,7248,7252,from_above,7284.92,7284.72,7294.75,7241.54,7244.75,-5.25,true,10.18,12.15,7.98,true,18.39,12.15,-1.34,true,49.88,12.15,44.97,true,true,true,87.79,12.15,83.92
440,2026-06-09 12:50:00,2026-06-09,12:50:00,7250,7248,7252,from_above,7260.4,7260.31,7265.08,7248.36,7248.66,-1.34,true,28.16,2.27,27.47,true,49.88,2.27,44.97,true,74.33,2.27,66.66,true,true,true,101.29,2.27,86.42
